dataset,path,identity,action,conf,area_fraction,x1,y1,x2,y2,overlay
ReunionGreen,Green/Modestie/2016/Modestie_2016_L.webp,Modestie,no_detection,,,,,,,ReunionGreen/overlay/0136_Modestie_2016_L.jpg
ReunionGreen,Green/Modestie/2016/Modestie_2016_R.webp,Modestie,no_detection,,,,,,,ReunionGreen/overlay/0137_Modestie_2016_R.jpg
ReunionGreen,Green/Modestie/2024/Modestie_2024_L.webp,Modestie,no_detection,,,,,,,ReunionGreen/overlay/0138_Modestie_2024_L.jpg
ReunionGreen,Green/Modestie/2024/Modestie_2024_R.webp,Modestie,no_detection,,,,,,,ReunionGreen/overlay/0139_Modestie_2024_R.jpg
ReunionGreen,Green/Newt/2014/Newt_2014_L.webp,Newt,no_detection,,,,,,,ReunionGreen/overlay/0140_Newt_2014_L.jpg
ReunionGreen,Green/Newt/2014/Newt_2014_R.webp,Newt,no_detection,,,,,,,ReunionGreen/overlay/0141_Newt_2014_R.jpg
ReunionGreen,Green/Newt/2018/Newt_2018_L.webp,Newt,skipped_small,0.3941737115383148,0.01654515542219936,352.4402160644531,173.80035400390625,422.96588134765625,286.4072265625,ReunionGreen/overlay/0142_Newt_2018_L.jpg
ReunionGreen,Green/Newt/2018/Newt_2018_R.webp,Newt,no_detection,,,,,,,ReunionGreen/overlay/0143_Newt_2018_R.jpg
ReunionGreen,Green/Karine/2009/Karine_2009_L.webp,Karine,no_detection,,,,,,,ReunionGreen/overlay/0144_Karine_2009_L.jpg
ReunionGreen,Green/Karine/2009/Karine_2009_R.webp,Karine,no_detection,,,,,,,ReunionGreen/overlay/0145_Karine_2009_R.jpg
ReunionGreen,Green/Karine/2011/Karine_2011_L.webp,Karine,no_detection,,,,,,,ReunionGreen/overlay/0146_Karine_2011_L.jpg
ReunionGreen,Green/Karine/2011/Karine_2011_R.webp,Karine,no_detection,,,,,,,ReunionGreen/overlay/0147_Karine_2011_R.jpg
ReunionGreen,Green/Taho/2019/Taho_2019_L.webp,Taho,no_detection,,,,,,,ReunionGreen/overlay/0148_Taho_2019_L.jpg
ReunionGreen,Green/Taho/2019/Taho_2019_R.webp,Taho,no_detection,,,,,,,ReunionGreen/overlay/0149_Taho_2019_R.jpg
ReunionGreen,Green/Taho/2023/Taho_2023_L.webp,Taho,no_detection,,,,,,,ReunionGreen/overlay/0150_Taho_2023_L.jpg
ReunionGreen,Green/Taho/2023/Taho_2023_R.webp,Taho,no_detection,,,,,,,ReunionGreen/overlay/0151_Taho_2023_R.jpg
ReunionGreen,Green/Taleen/2020/Taleen_2020_L.webp,Taleen,no_detection,,,,,,,ReunionGreen/overlay/0152_Taleen_2020_L.jpg
ReunionGreen,Green/Taleen/2020/Taleen_2020_R.webp,Taleen,no_detection,,,,,,,ReunionGreen/overlay/0153_Taleen_2020_R.jpg
ReunionGreen,Green/Taleen/2023/Taleen_2023_L.webp,Taleen,no_detection,,,,,,,ReunionGreen/overlay/0154_Taleen_2023_L.jpg
ReunionGreen,Green/Taleen/2023/Taleen_2023_R.webp,Taleen,no_detection,,,,,,,ReunionGreen/overlay/0155_Taleen_2023_R.jpg
ReunionGreen,Green/Enzo/2017/Enzo_2017_L.webp,Enzo,skipped_small,0.26090171933174133,0.011444652293989567,0.5385589599609375,0.0,181.0641632080078,30.43021583557129,ReunionGreen/overlay/0156_Enzo_2017_L.jpg
ReunionGreen,Green/Enzo/2017/Enzo_2017_R.webp,Enzo,no_detection,,,,,,,ReunionGreen/overlay/0157_Enzo_2017_R.jpg
ReunionGreen,Green/Enzo/2019/Enzo_2019_L.webp,Enzo,no_detection,,,,,,,ReunionGreen/overlay/0158_Enzo_2019_L.jpg
ReunionGreen,Green/Enzo/2019/Enzo_2019_R.webp,Enzo,no_detection,,,,,,,ReunionGreen/overlay/0159_Enzo_2019_R.jpg
ReunionGreen,Green/Sablier/2008/Sablier_2008_L.webp,Sablier,no_detection,,,,,,,ReunionGreen/overlay/0160_Sablier_2008_L.jpg
ReunionGreen,Green/Sablier/2008/Sablier_2008_R.webp,Sablier,no_detection,,,,,,,ReunionGreen/overlay/0161_Sablier_2008_R.jpg
ReunionGreen,Green/Sablier/2013/Sablier_2013_L.webp,Sablier,no_detection,,,,,,,ReunionGreen/overlay/0162_Sablier_2013_L.jpg
ReunionGreen,Green/Sablier/2013/Sablier_2013_R.webp,Sablier,no_detection,,,,,,,ReunionGreen/overlay/0163_Sablier_2013_R.jpg
ReunionGreen,Green/Cleo/2011/Cleo_2011_L.webp,Cleo,no_detection,,,,,,,ReunionGreen/overlay/0164_Cleo_2011_L.jpg
ReunionGreen,Green/Cleo/2011/Cleo_2011_R.webp,Cleo,no_detection,,,,,,,ReunionGreen/overlay/0165_Cleo_2011_R.jpg
ReunionGreen,Green/Cleo/2017/Cleo_2017_L.webp,Cleo,no_detection,,,,,,,ReunionGreen/overlay/0166_Cleo_2017_L.jpg
ReunionGreen,Green/Cleo/2017/Cleo_2017_R.webp,Cleo,no_detection,,,,,,,ReunionGreen/overlay/0167_Cleo_2017_R.jpg
ReunionGreen,Green/Ipanema/2019/Ipanema_2019_L.webp,Ipanema,no_detection,,,,,,,ReunionGreen/overlay/0168_Ipanema_2019_L.jpg
ReunionGreen,Green/Ipanema/2019/Ipanema_2019_R.webp,Ipanema,no_detection,,,,,,,ReunionGreen/overlay/0169_Ipanema_2019_R.jpg
ReunionGreen,Green/Ipanema/2023/Ipanema_2023_L.webp,Ipanema,skipped_small,0.35783228278160095,0.024684181345860024,116.37676239013672,91.10027313232422,163.20457458496094,138.53955078125,ReunionGreen/overlay/0170_Ipanema_2023_L.jpg
ReunionGreen,Green/Ipanema/2023/Ipanema_2023_R.webp,Ipanema,no_detection,,,,,,,ReunionGreen/overlay/0171_Ipanema_2023_R.jpg
ReunionGreen,Green/Liloti/2021/Liloti_2021_R.webp,Liloti,no_detection,,,,,,,ReunionGreen/overlay/0172_Liloti_2021_R.jpg
ReunionGreen,Green/Liloti/2021/Liloti_2021_L.webp,Liloti,no_detection,,,,,,,ReunionGreen/overlay/0173_Liloti_2021_L.jpg
ReunionGreen,Green/Liloti/2024/Liloti_2024_R.webp,Liloti,no_detection,,,,,,,ReunionGreen/overlay/0174_Liloti_2024_R.jpg
ReunionGreen,Green/Liloti/2024/Liloti_2024_L.webp,Liloti,skipped_small,0.331923246383667,0.00790335506286161,45.519657135009766,0.013437271118164062,234.572509765625,26.73519515991211,ReunionGreen/overlay/0175_Liloti_2024_L.jpg
ReunionGreen,Green/MiniEdith/2021/MiniEdith_2021_R.webp,MiniEdith,no_detection,,,,,,,ReunionGreen/overlay/0176_MiniEdith_2021_R.jpg
ReunionGreen,Green/MiniEdith/2021/MiniEdith_2021_L.webp,MiniEdith,no_detection,,,,,,,ReunionGreen/overlay/0177_MiniEdith_2021_L.jpg
ReunionGreen,Green/MiniEdith/2023/MiniEdith_2023_R.webp,MiniEdith,no_detection,,,,,,,ReunionGreen/overlay/0178_MiniEdith_2023_R.jpg
ReunionGreen,Green/MiniEdith/2023/MiniEdith_2023_L.webp,MiniEdith,no_detection,,,,,,,ReunionGreen/overlay/0179_MiniEdith_2023_L.jpg
ReunionGreen,Green/Yanis/2015/Yanis_2015_L.webp,Yanis,no_detection,,,,,,,ReunionGreen/overlay/0180_Yanis_2015_L.jpg
ReunionGreen,Green/Yanis/2015/Yanis_2015_R.webp,Yanis,no_detection,,,,,,,ReunionGreen/overlay/0181_Yanis_2015_R.jpg
ReunionGreen,Green/Yanis/2018/Yanis_2018_L.webp,Yanis,no_detection,,,,,,,ReunionGreen/overlay/0182_Yanis_2018_L.jpg
ReunionGreen,Green/Yanis/2018/Yanis_2018_R.webp,Yanis,no_detection,,,,,,,ReunionGreen/overlay/0183_Yanis_2018_R.jpg
ReunionGreen,Green/Daphne/2021/Daphne_2021_L.webp,Daphne,no_detection,,,,,,,ReunionGreen/overlay/0184_Daphne_2021_L.jpg
ReunionGreen,Green/Daphne/2021/Daphne_2021_R.webp,Daphne,no_detection,,,,,,,ReunionGreen/overlay/0185_Daphne_2021_R.jpg
ReunionGreen,Green/Daphne/2017/Daphne_2017_L.webp,Daphne,no_detection,,,,,,,ReunionGreen/overlay/0186_Daphne_2017_L.jpg
ReunionGreen,Green/Daphne/2017/Daphne_2017_R.webp,Daphne,no_detection,,,,,,,ReunionGreen/overlay/0187_Daphne_2017_R.jpg
ReunionGreen,Green/Valerian/2019/Valerian_2019_R.webp,Valerian,no_detection,,,,,,,ReunionGreen/overlay/0188_Valerian_2019_R.jpg
ReunionGreen,Green/Valerian/2019/Valerian_2019_L.webp,Valerian,no_detection,,,,,,,ReunionGreen/overlay/0189_Valerian_2019_L.jpg
ReunionGreen,Green/Valerian/2022/Valerian_2022_R.webp,Valerian,no_detection,,,,,,,ReunionGreen/overlay/0190_Valerian_2022_R.jpg
ReunionGreen,Green/Valerian/2022/Valerian_2022_L.webp,Valerian,no_detection,,,,,,,ReunionGreen/overlay/0191_Valerian_2022_L.jpg
ReunionGreen,Green/Benjamin/2009/Benjamin_2009_L.webp,Benjamin,no_detection,,,,,,,ReunionGreen/overlay/0192_Benjamin_2009_L.jpg
ReunionGreen,Green/Benjamin/2009/Benjamin_2009_R.webp,Benjamin,no_detection,,,,,,,ReunionGreen/overlay/0193_Benjamin_2009_R.jpg
ReunionGreen,Green/Benjamin/2012/Benjamin_2012_L.webp,Benjamin,no_detection,,,,,,,ReunionGreen/overlay/0194_Benjamin_2012_L.jpg
ReunionGreen,Green/Benjamin/2012/Benjamin_2012_R.webp,Benjamin,no_detection,,,,,,,ReunionGreen/overlay/0195_Benjamin_2012_R.jpg
ReunionGreen,Green/Jennifer/2021/Jennifer_2021_L.webp,Jennifer,no_detection,,,,,,,ReunionGreen/overlay/0196_Jennifer_2021_L.jpg
ReunionGreen,Green/Jennifer/2021/Jennifer_2021_R.webp,Jennifer,no_detection,,,,,,,ReunionGreen/overlay/0197_Jennifer_2021_R.jpg
ReunionGreen,Green/Jennifer/2023/Jennifer_2023_L.webp,Jennifer,no_detection,,,,,,,ReunionGreen/overlay/0198_Jennifer_2023_L.jpg
ReunionGreen,Green/Jennifer/2023/Jennifer_2023_R.webp,Jennifer,no_detection,,,,,,,ReunionGreen/overlay/0199_Jennifer_2023_R.jpg
